term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,max_pos_group,stop,dfidf,stem_porter,stem_snowball,stem_lancaster,df,idf,mean_tfidf
cudgel,1,6,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,cudgel,cudgel,cudgel,1,7.569855608330948,0.0001464755342169301
cue,3,3,2.7542670482244616e-06,18.4699001222438,NN,1,{'NN'},NN,0,17.954679322829374,cue,cue,cue,3,5.984893107609792,0.00038432245699594286
cuff,5,4,4.590445080374103e-06,17.732934528077596,NN,1,{'NN'},NN,0,26.239637567217926,cuff,cuff,cuff,5,5.247927513443585,0.0006166439885893928
cuffe,1,5,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,cuff,cuff,cuff,1,7.569855608330948,0.00016810694222364972
cuffed,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cuf,cuf,cuff,1,7.569855608330948,0.00016531678550624478
cuffing,2,7,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'VBG'}",NN,0,13.139711216661896,cuf,cuf,cuff,2,6.569855608330948,0.00018613898314639578
cuffs,8,5,7.344712128598564e-06,17.054862622964958,NN,3,"{'NN', 'NNS', 'NNP'}",NN,0,26.239637567217926,cuff,cuff,cuff,5,5.247927513443585,0.0007015425953039986
cuk,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,cuk,cuk,cuk,1,7.569855608330948,0.00012373088604659935
culminated,2,10,1.836178032149641e-06,19.054862622964958,VBD,2,"{'VBD', 'VBN'}",VB,0,13.139711216661896,culmin,culmin,culmin,2,6.569855608330948,0.00019218989457481757
culminating,2,11,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,culmin,culmin,culmin,2,6.569855608330948,0.0002473783367815095
culprit,9,7,8.262801144673386e-06,16.884937621522646,NN,1,{'NN'},NN,0,22.27942243332379,culprit,culprit,culprit,4,5.569855608330948,0.00034397799320916024
culprits,1,8,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,culprit,culprit,culprit,1,7.569855608330948,0.0002908127394671897
cultivated,1,10,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,cultiv,cultiv,cult,1,7.569855608330948,0.00014028642713734152
cumple,1,6,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,cumpl,cumpl,cumpl,1,7.569855608330948,0.00013505540782035588
cunning,10,7,9.180890160748207e-06,16.732934528077596,VBG,3,"{'NN', 'VBG', 'VBP'}",VB,0,42.47927513443585,cun,cun,cun,10,4.247927513443585,0.0007800241597512601
cunningly,1,9,9.180890160748206e-07,20.054862622964958,RB,1,{'RB'},RB,0,7.569855608330948,cunningli,cun,cun,1,7.569855608330948,0.00022509234636725983
cup,262,3,0.000240539322211603,12.021439621427508,NN,3,"{'NN', 'VBZ', 'NNP'}",NN,0,98.63949713642592,cup,cup,cup,85,1.1604646721932461,0.006393792650294744
cupboard,89,8,8.170992243065904e-05,13.57912919199856,NN,3,"{'NN', 'NNP', 'JJ'}",NN,0,92.85865554652062,cupboard,cupboard,cupboard,44,2.1104239896936505,0.004016042834364313
cupboardlike,1,12,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cupboardlik,cupboardlik,cupboardlik,1,7.569855608330948,0.00016000540283937745
cupboards,5,9,4.590445080374103e-06,17.732934528077596,NNS,2,"{'NN', 'NNS'}",NN,0,26.239637567217926,cupboard,cupboard,cupboard,5,5.247927513443585,0.0005656800666716263
cupids,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cupid,cupid,cupid,1,7.569855608330948,2.3842815862959297e-05
cupll,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cupll,cupll,cupl,1,7.569855608330948,0.00015563025510548825
cuppa,3,5,2.7542670482244616e-06,18.4699001222438,NN,1,{'NN'},NN,0,17.954679322829374,cuppa,cuppa,cupp,3,5.984893107609792,0.0003746337644099174
cupped,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cup,cup,cup,1,7.569855608330948,0.0003376385195508897
cupping,1,7,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,cup,cup,cup,1,7.569855608330948,0.0001393054031713461
cups,19,4,1.744369130542159e-05,15.806935109521373,NNS,4,"{'NN', 'NNS', 'NNP', 'JJ'}",NN,0,54.944475190836435,cup,cup,cup,15,3.662965012722429,0.0013091200028569167
cur,1,3,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,cur,cur,cur,1,7.569855608330948,0.0001336957896208221
curb,1,4,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,curb,curb,curb,1,7.569855608330948,0.00013833800453821174
curcen,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,curcen,curcen,curc,1,7.569855608330948,0.00012036660213596673
curdled,1,7,9.180890160748206e-07,20.054862622964958,VBN,1,{'VBN'},VB,0,7.569855608330948,curdl,curdl,curdl,1,7.569855608330948,0.0001632842020778893
curdling,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,curdl,curdl,curdl,1,7.569855608330948,0.000156855690185059
cure,13,4,1.1935157208972667e-05,16.354422904823867,VB,3,"{'NN', 'NNP', 'VB'}",VB,0,47.8187172913175,cure,cure,cur,12,3.9848931076097918,0.0013348608152685933
cured,10,5,9.180890160748207e-06,16.732934528077596,VBN,4,"{'NN', 'VBN', 'JJ', 'NNS'}",VB,0,36.55884486664758,cure,cure,cur,8,4.569855608330948,0.0009347765458536211
curfew,6,6,5.508534096448923e-06,17.4699001222438,NN,2,"{'NN', 'JJ'}",NN,0,17.954679322829374,curfew,curfew,curfew,3,5.984893107609792,0.0009171163417124135
curfews,1,7,9.180890160748206e-07,20.054862622964958,RB,1,{'RB'},RB,0,7.569855608330948,curfew,curfew,curfew,1,7.569855608330948,0.00018617451078039714
curio,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,curio,curio,curio,1,7.569855608330948,0.00010738907090836923
curiosity,25,9,2.2952225401870515e-05,15.411006433190233,NN,2,"{'NN', 'JJ'}",NN,0,66.72830189659594,curios,curios,curios,21,3.1775381855521876,0.0014515111958445818
curious,55,7,5.049489588411513e-05,14.273502909440298,JJ,5,"{'NNS', 'NN', 'VBP', 'JJ', 'NNP'}",JJ,0,90.70444775222742,curiou,curious,cury,41,2.212303603712864,0.002325344817297086
curiousity,2,10,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,curious,curious,cury,2,6.569855608330948,0.00026675911695841917
curiously,51,9,4.682253981981585e-05,14.382437280993463,RB,5,"{'NNS', 'RB', 'NN', 'VB', 'VBP'}",RB,0,92.17440670604054,curious,curious,cury,43,2.14359085362885,0.0022406510823199124
curl,10,4,9.180890160748207e-06,16.732934528077596,NN,3,"{'NN', 'NNS', 'VB'}",NN,0,42.47927513443585,curl,curl,curl,10,4.247927513443585,0.0010158742171934726
curled,61,6,5.600342998056406e-05,14.124125285402071,VBN,3,"{'VBD', 'NN', 'VBN'}",VB,0,97.62256314969068,curl,curl,curl,53,1.8419351537677486,0.002013177275756528
curling,16,7,1.4689424257197129e-05,16.054862622964958,VBG,3,"{'NN', 'VBG', 'VBN'}",VB,0,54.944475190836435,curl,curl,curl,15,3.662965012722429,0.0013026392926136082
curls,7,5,6.426623112523744e-06,17.247507700907352,NN,3,"{'NN', 'NNS', 'VBZ'}",NN,0,33.33750480391341,curl,curl,curl,7,4.762500686273344,0.0005586316630677234
curly,27,5,2.4788403434020156e-05,15.29997512080149,JJ,3,"{'NN', 'RB', 'JJ'}",JJ,0,66.72830189659594,curli,cur,cur,21,3.1775381855521876,0.0015608647026923927
currant,3,7,2.7542670482244616e-06,18.4699001222438,NN,1,{'NN'},NN,0,17.954679322829374,currant,currant,cur,3,5.984893107609792,0.0004016481663381421
current,9,7,8.262801144673386e-06,16.884937621522646,JJ,1,{'JJ'},JJ,0,39.599375461997724,current,current,cur,9,4.399930606888636,0.0007498907369074887
currently,25,9,2.2952225401870515e-05,15.411006433190233,RB,2,"{'RB', 'NNP'}",RB,0,66.72830189659594,current,current,cur,21,3.1775381855521876,0.0016106470881257857
curriculum,1,10,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,curriculum,curriculum,curricul,1,7.569855608330948,0.00012036660213596673
curry,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,curri,curri,curry,1,7.569855608330948,0.00014128136633689712
curse,223,5,0.00020473385058468498,12.253962723044653,NNP,6,"{'NN', 'VBZ', 'VB', 'VBP', 'JJ', 'NNP'}",NN,0,95.4350751254112,curs,curs,curs,94,1.0152667566533107,0.00452320737879025
cursed,30,6,2.7542670482244616e-05,15.14797202735644,VBD,6,"{'NN', 'VBD', 'VBN', 'VBZ', 'VB', 'JJ'}",VB,0,61.19875092399543,curs,curs,curs,18,3.3999306068886352,0.00202450674276997
curses,57,6,5.2331073916264776e-05,14.221972608800217,NNS,4,"{'NN', 'NNS', 'VBZ', 'NNP'}",NN,0,76.00413886652194,curs,curs,curs,27,2.814968106167479,0.003209517468665283
cursesand,1,9,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cursesand,cursesand,cursesand,1,7.569855608330948,0.00018445067271761567
cursing,11,7,1.0098979176823027e-05,16.59543100432766,VBG,2,"{'NN', 'VBG'}",VB,0,39.599375461997724,curs,curs,curs,9,4.399930606888636,0.0011199135705792416
cursory,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cursori,cursori,curs,1,7.569855608330948,8.698983691485804e-05
curt,6,4,5.508534096448923e-06,17.4699001222438,NN,1,{'NN'},NN,0,29.90935864565875,curt,curt,curt,6,4.984893107609792,0.0005782030597776001
curtain,23,7,2.1116047369720873e-05,15.531300666907946,NN,2,"{'NN', 'VBP'}",NN,0,57.117689733295165,curtain,curtain,curtain,16,3.569855608330948,0.0016187492720995383
curtained,8,9,7.344712128598564e-06,17.054862622964958,VBN,4,"{'VBD', 'VBN', 'VBP', 'JJ'}",VB,0,33.33750480391341,curtain,curtain,curtain,7,4.762500686273344,0.0007564468688875976
curtains,72,8,6.610240915738709e-05,13.884937621522646,NNS,2,"{'NN', 'NNS'}",NN,0,91.45660379319187,curtain,curtain,curtain,42,2.1775381855521876,0.003251205095104708
curtly,32,6,2.9378848514394258e-05,15.054862622964958,NN,4,"{'NN', 'VBD', 'RB', 'VBZ'}",NN,0,79.88895038167287,curtli,curt,curt,30,2.662965012722429,0.0017234826700819562
curtsey,1,7,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,curtsey,curtsey,curtsey,1,7.569855608330948,0.0001225887547907846
curtsying,3,9,2.7542670482244616e-06,18.4699001222438,NN,2,"{'NN', 'NNS'}",NN,0,13.139711216661896,curtsi,curtsi,curtsy,2,6.569855608330948,0.00040682426092291193
curve,2,5,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,curv,curv,curv,2,6.569855608330948,0.00039057493363489116
curved,22,6,2.0197958353646054e-05,15.59543100432766,VBD,4,"{'NN', 'VBD', 'VBN', 'JJ'}",VB,0,57.117689733295165,curv,curv,curv,16,3.569855608330948,0.0013427757274604689
curves,2,6,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'NNS'}",NN,0,13.139711216661896,curv,curv,curv,2,6.569855608330948,0.00012942954876378273
curving,2,7,1.836178032149641e-06,19.054862622964958,VBG,1,{'VBG'},VB,0,13.139711216661896,curv,curv,curv,2,6.569855608330948,0.00030990559159091923
curvy,2,5,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,13.139711216661896,curvi,curvi,curvy,2,6.569855608330948,0.0002393552690946478
cus,2,3,1.836178032149641e-06,19.054862622964958,VB,2,"{'NN', 'VB'}",VB,0,13.139711216661896,cu,cus,cus,2,6.569855608330948,0.00024502537865978046
cushion,20,7,1.8361780321496413e-05,15.732934528077596,NN,2,"{'NN', 'VB'}",NN,0,45.214663886630156,cushion,cushion,cush,11,4.1104239896936505,0.0013420294044690418
cushioned,1,9,9.180890160748206e-07,20.054862622964958,VBN,1,{'VBN'},VB,0,7.569855608330948,cushion,cushion,cush,1,7.569855608330948,0.00012073134941516663
cushioning,2,10,1.836178032149641e-06,19.054862622964958,NNP,2,"{'VBG', 'NNP'}",NN,0,13.139711216661896,cushion,cushion,cush,2,6.569855608330948,0.0001475928880028156
cushions,21,8,1.9279869337571232e-05,15.662545200186198,NNS,2,"{'NN', 'NNS'}",NN,0,42.47927513443585,cushion,cushion,cush,10,4.247927513443585,0.0018870081887352149
cussing,1,7,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,cuss,cuss,cuss,1,7.569855608330948,0.0001613009931457692
custard,7,7,6.426623112523744e-06,17.247507700907352,NN,2,"{'NN', 'JJ'}",NN,0,26.239637567217926,custard,custard,custard,5,5.247927513443585,0.0007877135067202593
custody,2,7,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,custodi,custodi,custody,2,6.569855608330948,0.00027031675341395773
custom,2,6,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,custom,custom,custom,2,6.569855608330948,0.00029727797500001744
customary,1,9,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,customari,customari,custom,1,7.569855608330948,0.00018275846471103204
customer,2,8,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,custom,custom,custom,2,6.569855608330948,0.0002571757469005787
customers,8,9,7.344712128598564e-06,17.054862622964958,NN,3,"{'NN', 'NNS', 'NNP'}",NN,0,22.27942243332379,custom,custom,custom,4,5.569855608330948,0.0008089581563708449
customs,2,7,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,custom,custom,custom,2,6.569855608330948,0.0003072834537497991
cut,119,3,0.00010925259291290365,13.160044859657015,NN,8,"{'NN', 'VBD', 'VBN', 'IN', 'VB', 'VBZ', 'VBP', 'NNP'}",NN,0,100.79500369598175,cut,cut,cut,72,1.3999306068886355,0.0034542083490986314
cute,5,4,4.590445080374103e-06,17.732934528077596,VBD,5,"{'NN', 'POS', 'VBD', 'VB', 'JJ'}",VB,0,26.239637567217926,cute,cute,cut,5,5.247927513443585,0.0004888319803361326
cuteness,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cute,cute,cut,1,7.569855608330948,0.0001040244002793864
cuthbert,1,8,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,cuthbert,cuthbert,cuthbert,1,7.569855608330948,0.00017786314869198654
cutlery,7,7,6.426623112523744e-06,17.247507700907352,NN,1,{'NN'},NN,0,26.239637567217926,cutleri,cutleri,cutlery,5,5.247927513443585,0.0009250925043292015
cuts,16,4,1.4689424257197129e-05,16.054862622964958,NNS,3,"{'NN', 'NNS', 'NNP'}",NN,0,52.67500960782681,cut,cut,cut,14,3.7625006862733437,0.0010994502083700635
cutting,33,7,3.029693753046908e-05,15.010468503606504,VBG,2,"{'NN', 'VBG'}",VB,0,74.60481314493624,cut,cut,cut,26,2.8694158901898557,0.0016689746670635283
cuttingly,1,9,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cuttingli,cut,cut,1,7.569855608330948,0.00010945424534891482
cuttings,3,8,2.7542670482244616e-06,18.4699001222438,NN,2,"{'NN', 'NNS'}",NN,0,17.954679322829374,cut,cut,cut,3,5.984893107609792,0.000298131218288037
cuttlebone,1,10,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cuttlebon,cuttlebon,cuttlebon,1,7.569855608330948,0.00010738907090836923
cvs,1,3,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,cv,cvs,cvs,1,7.569855608330948,0.00030182837353791655
cy,1,2,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cy,cy,cy,1,7.569855608330948,0.00019434802588782918
cycle,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cycl,cycl,cyc,1,7.569855608330948,0.00015936538122801995
cylinder,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,cylind,cylind,cylind,1,7.569855608330948,0.00016810694222364972
cylindrical,1,11,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,cylindr,cylindr,cylindr,1,7.569855608330948,0.00010738907090836923
d,65,1,5.967578604486334e-05,14.032494809936503,NN,7,"{'MD', 'NN', 'VBD', 'VB', 'VBP', 'JJ', 'NNP'}",NN,1,82.23537946659033,d,d,d,32,2.569855608330948,0.0032358126519015473
da,52,2,4.774062883589067e-05,14.354422904823865,NNP,4,"{'NN', 'NNPS', 'NNP', 'JJ'}",NN,0,68.42932777326031,da,da,da,22,3.1104239896936505,0.002935725252974915
dab,3,3,2.7542670482244616e-06,18.4699001222438,VB,3,"{'NN', 'VB', 'JJ'}",VB,0,17.954679322829374,dab,dab,dab,3,5.984893107609792,0.0003335710824959254
dabbed,5,6,4.590445080374103e-06,17.732934528077596,VBD,2,"{'NN', 'VBD'}",VB,0,26.239637567217926,dab,dab,dab,5,5.247927513443585,0.000592458132089627
dabbing,15,7,1.3771335241122308e-05,16.147972027356438,VBG,2,"{'NN', 'VBG'}",VB,0,45.214663886630156,dab,dab,dab,11,4.1104239896936505,0.0013043073738228986
dabbled,2,7,1.836178032149641e-06,19.054862622964958,VBD,1,{'VBD'},VB,0,7.569855608330948,dabbl,dabbl,dabbl,1,7.569855608330948,0.00035414529161782217
dabbling,1,8,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,dabbl,dabbl,dabbl,1,7.569855608330948,0.00011548216031015938
dad,242,3,0.00022217754189010657,12.135999385690363,NN,9,"{'NNS', 'CD', 'NN', 'VBN', 'IN', 'VB', 'VBP', 'JJ', 'NNP'}",NN,0,91.53788716866414,dad,dad,dad,102,0.8974302663594523,0.004621554708721084
dada,1,4,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,dada,dada,dad,1,7.569855608330948,0.0001613009931457692
daddies,1,7,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,daddi,daddi,daddy,1,7.569855608330948,0.0001619566882398577
daddy,11,5,1.0098979176823027e-05,16.59543100432766,NNP,5,"{'CD', 'MD', 'NN', 'VBP', 'NNP'}",NN,0,33.33750480391341,daddi,daddi,daddy,7,4.762500686273344,0.0010135685106460628
daddys,6,6,5.508534096448923e-06,17.4699001222438,NNP,2,"{'NN', 'NNP'}",NN,0,26.239637567217926,daddi,daddi,daddy,5,5.247927513443585,0.0007654323162552027
dadll,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,dadll,dadll,dadl,1,7.569855608330948,0.0001260802066677373
dads,34,4,3.12150265465439e-05,14.967399781714619,NN,6,"{'NNS', 'CD', 'NN', 'VBZ', 'JJ', 'NNP'}",NN,0,71.637434582635,dad,dad,dad,24,2.9848931076097918,0.0018264539566817696
daffodils,1,9,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,daffodil,daffodil,daffodil,1,7.569855608330948,0.00012073134941516663
dagger,8,6,7.344712128598564e-06,17.054862622964958,NN,1,{'NN'},NN,0,22.27942243332379,dagger,dagger,dag,4,5.569855608330948,0.0012590841743234048
daggers,7,7,6.426623112523744e-06,17.247507700907352,NNS,2,"{'NN', 'NNS'}",NN,0,26.239637567217926,dagger,dagger,dag,5,5.247927513443585,0.0006180010015550194
dagworth,1,8,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,dagworth,dagworth,dagwor,1,7.569855608330948,0.0001520662034618511
dai,2,3,1.836178032149641e-06,19.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,dai,dai,dai,1,7.569855608330948,0.0002032721699336989
daily,137,5,0.00012577819520225041,12.95683054000443,NNP,3,"{'RB', 'NNP', 'JJ'}",NN,0,100.58670669466206,daili,daili,dai,65,1.5474877953024933,0.00420761028884076
dairy,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,dairi,dairi,dairy,1,7.569855608330948,0.00017946551940092336
dais,16,4,1.4689424257197129e-05,16.054862622964958,NN,1,{'NN'},NN,0,17.954679322829374,dai,dai,dai,3,5.984893107609792,0.0014344048507802403
daisies,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,daisi,daisi,daisy,1,7.569855608330948,0.00014128136633689712
daisy,2,5,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'NNS'}",NN,0,13.139711216661896,daisi,daisi,daisy,2,6.569855608330948,0.0003662902629898157
dake,1,4,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,dake,dake,dak,1,7.569855608330948,8.775626719604624e-05
dale,1,4,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,dale,dale,dal,1,7.569855608330948,0.00012893639257930418
dam,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,dam,dam,dam,1,7.569855608330948,0.00013062736166231145
damage,49,6,4.498636178766621e-05,14.44015277884975,NN,4,"{'NN', 'VBP', 'NNP', 'VB'}",NN,0,86.39750184799087,damag,damag,dam,36,2.3999306068886352,0.002269752350671259
damaged,10,7,9.180890160748207e-06,16.732934528077596,VBN,3,"{'VBD', 'VBN', 'JJ'}",VB,0,42.47927513443585,damag,damag,dam,10,4.247927513443585,0.000788927610282152
damaging,1,8,9.180890160748206e-07,20.054862622964958,JJ,1,{'JJ'},JJ,0,7.569855608330948,damag,damag,dam,1,7.569855608330948,0.00010567996102653842
dammit,1,6,9.180890160748206e-07,20.054862622964958,POS,1,{'POS'},PO,0,7.569855608330948,dammit,dammit,dammit,1,7.569855608330948,0.000156855690185059
damn,23,4,2.1116047369720873e-05,15.531300666907946,NN,6,"{'RB', 'NN', 'POS', 'VBD', 'VBZ', 'JJ'}",NN,0,70.0647540023005,damn,damn,damn,23,3.046293652273935,0.001512849531303787
damned,3,6,2.7542670482244616e-06,18.4699001222438,VBN,2,"{'VBN', 'JJ'}",VB,0,17.954679322829374,damn,damn,damn,3,5.984893107609792,0.00035147378610542814
damning,1,7,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,damn,damn,damn,1,7.569855608330948,0.00023163572852909878
damocles,1,8,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,damocl,damocl,damoc,1,7.569855608330948,0.00015747567315021734
damp,39,4,3.5805471626918e-05,14.769460404102709,JJ,4,"{'NN', 'VBZ', 'VB', 'JJ'}",JJ,0,79.88895038167287,damp,damp,damp,30,2.662965012722429,0.001914972693948421
